date,Mkt-RF,SMB,HML,RMW,CMA,RF
19960321,-0.09,0.32,-0.05,-0.04,0.12,0.02
19960322,0.2,-0.01,0.05,-0.03,-0.05,0.02
19960325,-0.3,-0.32,0.95,0.34,0.22,0.02
19960326,0.29,-0.33,0.08,0.24,0.03,0.02
19960327,-0.34,0.6,0.14,-0.29,-0.13,0.02
19960328,0.04,0.13,0.02,0.15,-0.17,0.02
19960329,-0.21,1.16,-0.08,-0.06,-0.42,0.02
19960401,1.05,-0.65,-0.22,0.62,0.11,0.02
19960402,0.21,0.18,-0.17,0.01,0.14,0.02
19960403,0.13,0.25,-0.05,0.02,-0.04,0.02
19960404,0.04,0.19,-0.02,-0.42,0.2,0.02
19960408,-1.68,0.6,-0.44,-0.15,-0.11,0.02
19960409,-0.14,0.55,0.2,-0.2,-0.03,0.02
19960410,-1.18,0.95,-0.48,0.05,-0.11,0.02
19960411,-0.54,0.27,-0.14,0.19,0.36,0.02
19960412,0.83,-0.45,0.26,0.06,-0.07,0.02
19960415,0.81,-0.03,-0.37,0.13,-0.35,0.02
19960416,0.49,0.15,-0.91,0.04,-0.33,0.02
19960417,-0.49,0.49,0.21,0.3,-0.01,0.02
19960418,0.47,0.39,-0.26,0.01,-0.3,0.02
19960419,0.22,0.16,-0.24,0,0.02,0.02
19960422,0.58,0.18,-0.57,-0.16,-0.31,0.02
19960423,0.6,0.07,-0.12,-0.46,-0.16,0.02
19960424,-0.02,0.37,-0.28,-0.03,-0.52,0.02
19960425,0.45,0.13,-0.23,-0.09,-0.18,0.02
19960426,0.14,0.38,0.15,-0.18,-0.14,0.02
19960429,0.08,0.18,-0.22,0.13,-0.06,0.02
19960430,0.03,0.16,0.09,-0.03,-0.06,0.02
19960501,0.22,0.53,-0.02,-0.22,0.18,0.02
19960502,-1.61,0.66,-0.02,0.17,0.33,0.02
19960503,-0.11,0.55,-0.14,-0.28,-0.13,0.02
19960506,-0.16,0.32,-0.28,-0.28,-0.01,0.02
19960507,-0.41,0.04,0.16,0.15,-0.03,0.02
19960508,0.61,-0.96,0.42,0.58,0.08,0.02
19960509,0.25,0.57,-0.16,-0.13,0.33,0.02
19960510,1.09,-0.18,0.03,-0.17,-0.3,0.02
19960513,1.31,-0.46,-0.57,0.14,-0.6,0.02
19960514,0.71,0.16,-0.12,-0.12,-0.29,0.02
19960515,-0.02,0.24,-0.14,0.06,-0.05,0.02
19960516,0.04,0.33,-0.48,0.13,-0.27,0.02
19960517,0.54,0.11,0.23,0.07,0.26,0.02
19960520,0.58,0.11,-0.18,-0.23,0.36,0.02
19960521,-0.06,0.16,0.21,-0.08,0.18,0.02
19960522,0.62,-0.18,0.54,-0.16,0.57,0.02
19960523,-0.26,0.37,-0.04,0.08,-0.1,0.02
19960524,0.25,-0.02,-0.33,0.25,-0.2,0.02
19960528,-0.88,0.11,-0.03,0.29,-0.27,0.02
19960529,-0.68,0.01,0.59,0.15,0.28,0.02
19960530,0.51,-0.12,-0.18,-0.32,-0.2,0.02
19960531,-0.18,0.8,-0.35,0,-0.49,0.02
19960603,-0.25,0.13,0.03,0.23,-0.13,0.02
19960604,0.68,-0.53,0.12,-0.01,0.12,0.02
19960605,0.72,-0.49,-0.04,0.41,-0.11,0.02
19960606,-0.77,0.12,0.55,0.45,0.48,0.02
19960607,-0.21,-0.48,-0.66,0.23,-0.07,0.02
19960610,-0.12,0.39,0.12,0,0.15,0.02
19960611,-0.11,0.07,0.12,0.01,-0.23,0.02
19960612,-0.08,0.28,0.03,0.22,0.09,0.02
19960613,-0.29,-0.38,0.32,0.47,0.15,0.02
19960614,-0.44,-0.13,0.46,0.16,0.18,0.02
19960617,-0.21,-0.27,0.32,0.12,0.2,0.02
19960618,-0.77,-0.95,0.79,0.53,0.23,0.02
19960619,-0.12,-0.48,-0.04,-0.15,0.2,0.02
19960620,-0.31,-0.75,-0.13,0.42,0.35,0.02
19960621,0.58,-0.26,-0.48,-0.06,-0.07,0.02
19960624,0.32,0.16,0,0.13,-0.34,0.02
19960625,-0.26,-0.47,0.42,0.46,0.11,0.02
19960626,-0.81,-0.77,0.75,0.27,0.23,0.02
19960627,0.61,-0.1,-0.12,-0.14,-0.25,0.02
19960628,0.73,1.17,-0.18,-0.17,-0.08,0.02
19960701,0.75,-0.3,-0.03,-0.08,-0.3,0.02
19960702,-0.29,0.14,0.34,-0.09,0.21,0.02
19960703,-0.35,-0.22,0.52,0.11,0.59,0.02
19960705,-2.05,0.76,0.42,0.12,0.29,0.02
19960708,-0.86,-0.11,0.28,0.26,0.18,0.02
19960709,0.32,-0.46,0.14,-0.02,0.16,0.02
19960710,-0.21,-1.06,0.95,0.4,0.76,0.02
19960711,-1.87,-0.93,1.58,0.71,1.25,0.02
19960712,0,-0.35,0.36,-0.15,0.25,0.02
19960715,-2.69,-0.34,2.15,0.46,0.96,0.02
19960716,-0.53,-1.22,0.15,0.36,-0.17,0.02
19960717,1.42,1.55,-1.84,-0.77,-1.81,0.02
19960718,1.6,-0.04,-1.22,-0.24,-0.58,0.02
19960719,-0.79,0.5,0.33,0.39,0.54,0.02
19960722,-0.94,-0.37,0.86,0.54,0.52,0.02
19960723,-1.46,-0.67,1.66,0.42,1.2,0.02
19960724,-0.26,-1.52,0.15,0.22,-0.14,0.02
19960725,0.92,0.44,-0.81,-0.15,-0.75,0.02
19960726,0.9,0.16,-0.84,-0.03,-0.75,0.02
19960729,-0.79,0.3,0.66,-0.01,0.63,0.02
19960730,0.48,-0.41,0.03,0.54,-0.39,0.02
19960731,0.72,0.12,-0.42,0.11,0.1,0.02
19960801,1.57,-0.67,-0.43,0.01,-0.44,0.02
19960802,1.85,-0.52,-0.7,-0.17,-0.98,0.02
19960805,-0.3,0.37,0.09,0.24,0.15,0.02
19960806,0.31,-0.17,-0.3,0,-0.42,0.02
19960807,0.39,0.37,-0.51,0.04,-0.65,0.02
19960808,-0.17,0.11,0.21,-0.34,0.19,0.02
19960809,-0.28,0.21,0.37,-0.05,-0.52,0.02
19960812,0.54,-0.59,-0.05,0.23,0.15,0.02
19960813,-0.79,0.32,0.25,0.29,0.35,0.02
19960814,0.39,-0.06,0,-0.25,-0.24,0.02
19960815,0.08,0.16,0.17,-0.04,-0.01,0.02
19960816,0.41,-0.09,0.4,0.01,0.34,0.02
19960819,0.07,-0.17,0.29,-0.13,0.27,0.02
19960820,-0.16,0.14,0.4,0.06,0.29,0.02
19960821,-0.09,0.01,0,0,-0.08,0.02
19960822,0.85,-0.05,-0.57,-0.01,-0.51,0.02
19960823,-0.37,0.58,-0.1,0.09,0.06,0.02
19960826,-0.37,0.27,0.2,-0.17,-0.28,0.02
19960827,0.41,0.26,-0.43,0.13,-0.12,0.02
19960828,0,0.59,-0.22,-0.24,-0.28,0.02
19960829,-0.95,0.71,0.2,0.09,0.18,0.02
19960830,-0.63,0.68,-0.04,-0.17,0.14,0.02
19960903,0.15,-0.41,-0.01,0.22,0.23,0.02
19960904,0.15,0.21,0.27,-0.05,-0.07,0.02
19960905,-0.98,0.19,0.59,-0.12,0.67,0.02
19960906,0.99,-0.23,-0.46,-0.01,-0.07,0.02
19960909,0.98,-0.59,-0.23,-0.08,0.03,0.02
19960910,0.04,0.07,-0.12,0.31,-0.03,0.02
19960911,0.42,-0.38,0.06,-0.27,0.1,0.02
19960912,0.62,-0.08,-0.31,0.15,-0.63,0.02
19960913,1.29,-0.61,-0.7,0.26,-0.66,0.02
19960916,0.48,-0.25,-0.02,0.19,-0.26,0.02
19960917,-0.12,0.15,-0.41,0.19,-0.5,0.02
19960918,-0.18,0.16,-0.09,0.13,-0.03,0.02
19960919,0.18,-0.28,-0.47,0.27,-0.35,0.02
19960920,0.5,-0.12,-0.14,-0.04,-0.15,0.02
19960923,-0.2,-0.13,0.19,0.08,0.29,0.02
19960924,-0.03,0.28,-0.26,0,-0.29,0.02
19960925,0.15,0.3,-0.24,0.04,-0.23,0.02
19960926,0.2,0.19,-0.44,-0.15,-0.32,0.02
19960927,0.07,0.1,0.04,-0.08,-0.08,0.02
19960930,0.2,0.06,0.09,0.2,0.3,0.02
19961001,0.02,-0.51,0.67,0.09,0.5,0.02
19961002,0.73,-0.03,-0.08,0.05,-0.01,0.02
19961003,-0.18,0,0.09,0.02,0.1,0.02
19961004,1.1,-0.73,-0.05,-0.01,0.11,0.02
19961007,0.18,-0.35,0.12,0,-0.14,0.02
19961008,-0.44,0.07,0.25,0.14,0.34,0.02
19961009,-0.51,0.35,0.1,0.3,-0.33,0.02
19961010,-0.24,0.41,-0.04,0.04,-0.05,0.02
19961011,0.69,-0.37,-0.15,0.34,-0.11,0.02
19961014,0.44,-0.15,-0.26,0.2,-0.09,0.02
19961015,-0.17,0.13,0.12,0.2,-0.13,0.02
19961016,0.09,-0.33,0.05,0.06,0.66,0.02
19961017,0.24,-0.4,0.48,-0.12,0.65,0.02
19961018,0.35,-0.48,0.26,0,-0.06,0.02
19961021,-0.27,-0.37,0.79,-0.04,0.65,0.02
19961022,-0.67,-0.4,0.56,0.19,0.44,0.02
19961023,-0.03,-0.14,0.05,-0.04,-0.23,0.02
19961024,-0.49,0.62,0.24,-0.18,-0.08,0.02
19961025,-0.21,0.16,0.49,-0.32,0.23,0.02
19961028,-0.62,-0.35,0.62,0.22,0.42,0.02
19961029,0.25,-0.99,0.78,0.3,0.71,0.02
19961030,-0.03,-0.05,0.18,-0.15,-0.16,0.02
19961031,0.62,0.1,-0.36,0.12,-0.43,0.02
19961101,-0.18,-0.25,0.22,0.09,-0.1,0.02
19961104,0.27,-0.36,0.47,0.36,0.22,0.02
19961105,0.86,-0.99,-0.11,0.39,-0.37,0.02
19961106,1.39,-0.69,-0.55,0.3,-0.2,0.02
19961107,0.41,0.13,-0.51,0.03,-0.31,0.02
19961108,0.34,-0.31,-0.1,-0.24,-0.06,0.02
19961111,0.16,0.1,-0.01,0.11,-0.17,0.02
19961112,-0.23,0.23,0.33,0.12,0.28,0.02
19961113,0.19,-0.11,-0.23,-0.05,-0.04,0.02
19961114,0.6,-0.33,0.05,0.11,-0.04,0.02
19961115,0.06,-0.35,0.29,-0.01,0.54,0.02
19961118,-0.17,-0.18,0.78,0.03,0.3,0.02
19961119,0.54,-0.45,0.52,0.46,0.19,0.02
19961120,0.2,-0.1,0.11,0.09,-0.15,0.02
19961121,-0.2,0.05,0.21,0.08,0.22,0.02
19961122,0.75,-0.09,-0.13,-0.13,-0.52,0.02
19961125,0.99,-0.5,0.14,0.08,0.26,0.02
19961126,-0.19,-0.09,0.07,0.19,-0.14,0.02
19961127,0.02,0.39,-0.06,0.01,-0.42,0.02
19961129,0.27,0.25,-0.15,-0.11,-0.13,0.02
19961202,0.06,0.15,-0.18,-0.05,-0.08,0.02
19961203,-0.74,1.48,-0.07,-0.38,-0.21,0.02
19961204,-0.33,0.37,0.05,0,0.16,0.02
19961205,-0.08,0.37,-0.14,-0.47,-0.01,0.02
19961206,-0.74,-0.29,0.36,0.2,0,0.02
19961209,1.38,0.04,-0.66,0.34,-0.5,0.02
19961210,-0.29,0.56,0.47,0.07,0.35,0.02
19961211,-0.91,-0.01,0.05,0.22,-0.12,0.02
19961212,-1.3,1.2,-0.01,-0.11,0.05,0.02
19961213,-0.3,-0.47,0.45,-0.1,0.42,0.02
19961216,-1.12,0.14,0.79,-0.16,0.9,0.02
19961217,0.47,-0.76,0.3,0.39,-0.04,0.02
19961218,0.83,-0.03,-0.46,-0.18,-0.48,0.02
19961219,1.56,-1.06,-0.09,0.27,0.36,0.02
19961220,0.29,-0.18,0.52,0.19,0.31,0.02
19961223,-0.37,-0.11,0.17,0.12,0.39,0.02
19961224,0.48,-0.41,-0.11,0.17,0.06,0.02
19961226,0.58,-0.27,-0.06,0,-0.19,0.02
19961227,0.17,0.2,-0.14,0.22,0.47,0.02
19961230,-0.26,0.22,0.38,0.01,0.12,0.02
19961231,-1.02,2.03,-0.36,-0.49,-0.48,0.02
19970102,-0.75,0.12,-0.09,0.18,0.5,0.02
19970103,1.39,-0.37,-0.69,0.07,-0.56,0.02
19970106,0.02,0.21,-0.12,0.01,0.05,0.02
19970107,0.72,-0.08,-0.55,0.1,-0.13,0.02
19970108,-0.44,0.58,0.65,-0.15,0.04,0.02
19970109,0.73,-0.45,-0.11,-0.22,0.26,0.02
19970110,0.5,-0.23,-0.44,0.17,-0.13,0.02
19970113,-0.06,0.09,0.38,0.24,0.12,0.02
19970114,1.12,-0.8,0.18,0.3,-0.28,0.02
19970115,-0.23,0.11,0.43,-0.1,0.57,0.02
19970116,0.25,-0.26,-0.37,0.12,0.04,0.02
19970117,0.72,-0.34,-0.12,0.24,-0.08,0.02
19970120,0.26,0.24,-0.44,0.15,-0.58,0.02
19970121,0.58,-0.5,-0.37,-0.03,-0.28,0.02
19970122,0.44,-0.38,0.1,-0.22,-0.33,0.02
19970123,-0.85,0.94,0.43,-0.21,0.15,0.02
19970124,-0.97,0.37,0.1,-0.18,0.29,0.02
19970127,-0.72,0.1,0.38,-0.16,0.35,0.02
19970128,0.01,0.35,-0.16,0.27,-0.08,0.02
19970129,0.68,-0.74,-0.06,0.13,0.35,0.02
19970130,1.22,-0.71,-0.33,0.58,-0.04,0.02
19970131,0.31,-0.07,-0.23,-0.17,-0.35,0.02
19970203,-0.02,0.1,0.42,0.23,0.37,0.02
19970204,0.12,-0.51,0.38,0.22,0.28,0.02
19970205,-1.28,0.51,0.88,-0.62,0.53,0.02
19970206,0.24,-0.27,0.02,-0.13,0.02,0.02
19970207,0.97,-0.75,0,0.36,-0.37,0.02
19970210,-0.65,-0.06,0.79,-0.24,0.66,0.02
19970211,0.32,-0.88,0.41,0.04,0.7,0.02
19970212,1.52,-0.84,-0.77,0.29,-0.45,0.02
19970213,1.01,-0.48,0.24,0.16,-0.29,0.02
19970214,-0.22,0.36,0.37,-0.32,-0.01,0.02
19970218,0.71,-0.43,0.37,0.45,0.57,0.02
19970219,-0.31,0.37,0.36,-0.12,-0.24,0.02
19970220,-1.17,0.47,0.36,0,0.48,0.02
19970221,-0.26,0,0.58,-0.04,0.56,0.02
19970224,0.85,-0.77,0.06,0.61,-0.01,0.02
19970225,0.24,-0.17,0.27,-0.06,-0.2,0.02
19970226,-0.75,0.1,0.18,0.06,-0.03,0.02
19970227,-1.27,0.6,0.76,-0.13,0.72,0.02
19970228,-0.49,0.03,-0.01,-0.02,0.22,0.02
19970303,0.39,-0.44,0.18,0.33,-0.02,0.02
19970304,-0.29,0.58,0.37,-0.61,-0.29,0.02
19970305,1.17,-0.6,-0.46,0.03,-0.16,0.02
19970306,-0.31,0.15,0.42,-0.19,0.39,0.02
19970307,0.67,-0.46,0.26,-0.1,0.25,0.02
19970310,0.85,-0.46,0.06,0.17,0.14,0.02
19970311,-0.24,0.34,0.22,-0.07,-0.03,0.02
19970312,-0.8,-0.04,0.66,-0.13,-0.15,0.02
19970313,-1.66,0.57,-0.07,0.08,-0.37,0.02
19970314,0.31,-0.4,-0.18,-0.16,0.13,0.02
19970317,-0.11,-0.81,0.54,0.42,0.63,0.02
19970318,-0.77,0.14,0.22,-0.17,0.23,0.02
19970319,-0.65,-0.63,1.02,-0.08,0.45,0.02
19970320,-0.2,0.48,-0.24,-0.1,-0.7,0.02
19970321,0.09,-0.3,0.12,-0.18,0.19,0.02
19970324,0.47,-1.34,0.69,0.44,0.85,0.02
19970325,-0.08,0.31,-0.21,-0.04,-0.16,0.02
19970326,0.23,0.35,-0.95,0.25,-0.48,0.02
19970327,-1.9,1.23,0.01,0.04,-0.07,0.02
19970331,-2.26,0.8,0.9,0.47,0.77,0.02
19970401,0.17,-0.86,0.47,0.29,0.1,0.02
19970402,-1.17,0.42,0.02,0.32,0.13,0.02
19970403,-0.02,-0.36,-0.29,0.5,-0.88,0.02
19970404,1.15,0.16,-1.36,0.16,-1.19,0.02
19970407,0.77,0.29,-0.19,-0.3,-0.2,0.02
19970408,0.43,-0.32,0.31,0.15,-0.25,0.02
19970409,-0.58,0.98,0.23,0.1,0.27,0.02
19970410,-0.42,0.03,0.41,-0.25,0.47,0.02
19970411,-2.48,0.92,0.38,-0.32,0.44,0.02
19970414,0.55,-0.72,-0.26,0.31,-0.19,0.02
19970415,1.19,-0.98,0.22,0.42,0.48,0.02
19970416,0.81,-0.95,-0.12,0.67,0.89,0.02
19970417,-0.11,0.17,0.35,-0.14,-0.46,0.02
19970418,0.42,-0.18,-0.16,0.11,0.37,0.02
19970421,-0.99,-0.07,0.37,0.32,0.37,0.02
19970422,1.4,-1.56,-0.03,0.88,0.3,0.02
19970423,-0.03,-0.14,-0.29,-0.21,-0.7,0.02
19970424,-0.22,0.37,-0.02,-0.11,-0.05,0.02
19970425,-0.95,0.19,0.46,-0.16,0.63,0.02
19970428,0.82,-1.04,0.29,0.51,-0.32,0.02
19970429,2.41,-1.51,-0.34,0.16,-0.47,0.02
19970430,0.93,-0.55,-0.43,-0.1,-0.72,0.02
19970501,-0.1,1.03,-0.29,-0.2,-0.62,0.02
19970502,1.93,0.5,-0.68,0.13,-0.63,0.02
19970505,2.16,0.04,-1.47,0.33,-0.34,0.02
19970506,-0.31,0.21,0.48,-0.26,0.23,0.02
19970507,-1.18,1.13,-0.18,-0.08,-0.23,0.02
19970508,0.41,-0.56,-0.07,0,0,0.02
19970509,0.51,0.02,0.09,0.13,-0.02,0.02
19970512,1.29,-0.77,-0.19,0.04,0.05,0.02
19970513,-0.45,0.4,-0.06,-0.15,0.29,0.02
19970514,0.35,-0.17,0.59,-0.17,0.09,0.02
19970515,0.58,-0.17,-0.82,0.34,-0.57,0.02
19970516,-1.13,1.09,0.35,-0.43,0.45,0.02
19970519,0.28,-0.04,-0.27,-0.02,0.06,0.02
19970520,0.91,-0.55,-0.22,0.31,-0.77,0.02
19970521,-0.13,0.71,-0.72,-0.13,-0.11,0.02
19970522,-0.27,0.63,0.41,-0.13,0.05,0.02
19970523,1.26,-0.17,-0.52,0.08,-0.27,0.02
19970527,0.3,0.16,-1,0.2,-0.62,0.02
19970528,-0.11,0.51,0.01,-0.18,-0.17,0.02
19970529,-0.28,0.48,0.19,-0.34,0.34,0.02
19970530,0.55,-0.18,0.6,-0.36,0.18,0.02
19970602,-0.05,0.87,-0.2,-0.27,-0.22,0.02
19970603,-0.16,0.08,0.87,-0.06,0.82,0.02
19970604,-0.44,0.46,0.35,-0.26,0.12,0.02
19970605,0.42,0.05,0.22,-0.21,-0.26,0.02
19970606,1.41,-0.84,-0.3,0.42,-0.15,0.02
19970609,0.48,-0.34,0.12,-0.44,-0.31,0.02
19970610,0.14,-0.47,0.54,-0.29,0.53,0.02
19970611,0.41,-0.35,0.1,0.11,0.24,0.02
19970612,1.29,-1.01,0.16,0.15,0.52,0.02
19970613,0.99,-0.42,-0.35,0.64,0.34,0.02
19970616,0.04,-0.03,-0.06,0.12,-0.38,0.02
19970617,0.13,0.14,-0.11,0.29,-0.52,0.02
19970618,-0.38,0.3,0.59,-0.33,0.04,0.02
19970619,0.95,-0.12,-0.26,0.04,-0.19,0.02
19970620,-0.04,-0.34,-0.03,0.04,-0.21,0.02
19970623,-1.84,1.41,0.21,-0.14,-0.31,0.02
19970624,1.62,-0.91,-0.18,0.37,0.19,0.02
19970625,-0.71,0.45,0.37,-0.03,-0.01,0.02
19970626,-0.5,0.39,0.09,0.14,0.09,0.02
19970627,0.42,0.29,-0.12,0.13,0.25,0.02
19970630,-0.1,1.48,-0.63,0.12,-0.14,0.02
19970701,0.55,-0.97,0.53,-0.23,0.35,0.02
19970702,1.16,-1.14,-0.19,0.38,-0.36,0.02
19970703,1.2,-0.83,-0.22,0.4,0.08,0.02
19970707,-0.35,0.4,0.04,0.09,-0.36,0.02
19970708,0.69,-0.33,-0.31,0.06,-0.25,0.02
19970709,-0.95,0.85,0.14,-0.27,-0.3,0.02
19970710,0.57,-0.1,0.16,0.08,-0.16,0.02
19970711,0.44,0.36,-0.31,-0.23,-0.35,0.02
19970714,0.23,0.22,-0.4,0.21,-0.67,0.02
19970715,0.74,0.06,-0.55,0.16,-0.49,0.02
19970716,1.13,-0.4,-0.55,0.01,-1.01,0.02
19970717,-0.55,0.19,0.33,0.14,0.54,0.02
19970718,-1.41,1.01,0.35,-0.07,0.42,0.02
19970721,-0.4,-0.06,0.01,0.16,0.26,0.02
19970722,1.99,-1.42,-0.6,0.32,-0.22,0.02
19970723,0.29,-0.05,0.29,-0.32,-0.31,0.02
19970724,0.31,-0.16,-0.08,-0.25,0.14,0.02
19970725,-0.12,0.22,0.24,-0.08,0.1,0.02
19970728,-0.23,0.25,0.55,-0.1,0.24,0.02
19970729,0.53,-0.41,0.42,-0.09,0.07,0.02
19970730,1.09,-0.41,0.06,-0.2,0.19,0.02
19970731,0.18,0.11,0.2,0.02,-0.27,0.02
19970801,-0.57,0.61,0.13,-0.05,0,0.02
19970804,0.3,0.01,-0.07,0.04,-0.1,0.02
19970805,0.34,0.49,-0.62,0.11,-0.49,0.02
19970806,0.74,-0.15,0.03,0.19,0.04,0.02
19970807,-0.77,0.87,0.24,0.01,0.01,0.02
19970808,-1.81,0.64,0.11,-0.22,0.12,0.02
19970811,0.16,-0.51,0.54,0.18,0.63,0.02
19970812,-0.93,0.72,0.61,-0.31,0.35,0.02
19970813,-0.26,0.3,0.06,-0.17,-0.48,0.02
19970814,0.26,-0.11,-0.18,0.25,0.06,0.02
19970815,-2.05,1.39,0.6,-0.37,0.13,0.02
19970818,0.81,-0.85,-0.34,0.42,-0.01,0.02
19970819,1.38,-0.26,-0.51,-0.07,-0.46,0.02
19970820,1.36,-0.16,-0.48,0.16,-0.43,0.02
19970821,-1.23,0.92,0.27,-0.22,0.21,0.02
19970822,-0.28,-0.03,0.08,0.1,0.31,0.02
19970825,-0.12,0.75,0.16,-0.42,-0.14,0.02
19970826,-0.61,0.71,0.33,-0.43,0.18,0.02
19970827,0.18,0.59,-0.14,-0.1,0.15,0.02
19970828,-0.81,1,0.45,-0.24,0.05,0.02
19970829,-0.21,0.58,-0.14,0.08,-0.33,0.02
19970902,2.44,-1.33,-0.64,0.42,-0.28,0.02
19970903,0.18,-0.16,0.52,-0.34,-0.09,0.02
19970904,0.28,0.06,-0.05,0.16,-0.23,0.02
19970905,0.02,0.72,0.08,-0.46,-0.27,0.02
19970908,0.32,0.32,0.21,-0.23,-0.14,0.02
19970909,0.27,0.23,0.21,-0.09,0.06,0.02
19970910,-1.22,1.22,0.7,-0.54,0.1,0.02
19970911,-0.63,0.63,-0.07,-0.01,0.14,0.02
19970912,1.19,-0.42,-0.25,-0.02,-0.15,0.02
19970915,-0.32,0.45,0.29,-0.18,0.26,0.02
19970916,2.25,-1.54,-0.32,0.17,-0.55,0.02
19970917,-0.08,0.24,0.39,-0.4,-0.29,0.02
19970918,0.35,-0.22,-0.01,0.13,0.04,0.02
19970919,0.3,0,-0.66,0.18,-0.32,0.02
19970922,0.5,-0.02,-0.43,0.13,0.33,0.02
19970923,-0.28,0.6,-0.14,0.24,-0.16,0.02
19970924,-0.62,0.62,0.4,-0.41,0.14,0.02
19970925,-0.62,0.57,0.14,-0.29,0.18,0.02
19970926,0.64,-0.39,-0.1,0.3,0.39,0.02
19970929,0.73,-0.32,-0.32,0.07,-0.05,0.02
19970930,-0.43,0.99,0.3,-0.33,-0.02,0.02
19971001,0.62,-0.51,0.21,0.09,0.27,0.02
19971002,0.55,-0.03,0.25,0.03,-0.13,0.02
19971003,0.48,0.03,-0.15,-0.02,-0.35,0.02
19971006,0.68,-0.21,-0.11,0.24,0.2,0.02
19971007,0.9,-0.4,-0.64,0.11,-0.15,0.02
19971008,-0.61,0.71,-0.28,-0.33,-0.34,0.02
19971009,-0.2,0.46,0.3,-0.33,-0.33,0.02
19971010,-0.28,0.56,0.1,-0.18,0.14,0.02
19971013,0.1,0.08,0.28,-0.12,0.13,0.02
19971014,0.03,-0.31,0.17,0.03,0.27,0.02
19971015,-0.33,0.08,-0.02,-0.19,0.02,0.02
19971016,-1.05,-0.15,0.63,0.04,0.26,0.02
19971017,-1.31,-0.46,0.32,0.32,0.46,0.02
19971020,1.1,-0.24,-0.34,-0.24,-0.08,0.02
19971021,1.65,-0.71,-0.36,0.11,0.06,0.02
19971022,-0.3,0.3,0.09,-0.09,0.21,0.02
19971023,-1.85,-0.09,0.48,0.12,0.5,0.02
19971024,-0.81,0.46,0.79,0.22,0.55,0.02
19971027,-6.58,0.45,2.1,0.73,1.14,0.02
19971028,4.11,-2.1,-2.38,0.35,-1.22,0.02
19971029,0.07,1.08,0.82,-0.66,0.15,0.02
19971030,-1.61,0.31,0.36,0.28,0.46,0.02
19971031,1.17,-0.03,-0.45,0.25,-0.27,0.02
19971103,2.31,-0.79,-0.44,0.24,-0.31,0.02
19971104,0.23,-0.07,-0.06,0.11,-0.3,0.02
19971105,0.34,0.22,-0.2,-0.18,-0.16,0.02
19971106,-0.51,0.09,0.45,0.08,0.41,0.02
19971107,-1.28,-0.35,0.2,0.42,0.24,0.02
19971110,-0.53,0.53,0.66,-0.19,0.54,0.02
19971111,0.05,-0.4,0.07,0.61,0.39,0.02
19971112,-1.96,-0.28,0.91,0.05,0.63,0.02
19971113,0.84,-1,-0.6,0.42,-0.2,0.02
19971114,1.21,-0.32,-0.92,-0.03,-0.51,0.02
19971117,1.84,-0.42,-0.34,-0.08,-0.68,0.02
19971118,-0.8,0.06,0.69,-0.01,0.73,0.02
19971119,0.46,-0.62,-0.19,0.47,0.16,0.02
19971120,1.37,-0.65,-0.28,0.16,-0.29,0.02
19971121,0.25,-0.42,0.18,0.46,0.4,0.02
19971124,-1.68,0.07,0.86,0.14,0.56,0.02
19971125,0.35,-0.68,0.13,0.5,0.43,0.02
19971126,0.18,0.07,0.23,-0.12,-0.32,0.02
19971128,0.36,-0.04,-0.14,0,-0.05,0.02
19971201,1.79,-1.14,0.02,0.07,0.15,0.02
19971202,-0.33,-0.2,0.91,0.07,0.19,0.02
19971203,0.53,-0.35,-0.45,0.32,0.1,0.02
19971204,-0.2,0.32,0.19,-0.03,0.03,0.02
19971205,0.97,-0.43,-0.39,-0.14,-0.3,0.02
19971208,0.04,0.79,-0.2,0.01,-0.45,0.02
19971209,-0.74,-0.14,0.8,0.12,0.45,0.02
19971210,-0.79,-0.5,0.78,0.4,0.68,0.02
19971211,-1.58,-0.36,0.87,0.05,0.88,0.02
19971212,-0.3,-0.26,0.73,0,0.49,0.02
19971215,0.67,-1.37,0.65,0.3,0.33,0.02
19971216,0.6,0.33,-0.6,0.15,-0.33,0.02
19971217,-0.15,0.26,0.5,-0.28,-0.14,0.02
19971218,-1.08,-0.3,0.37,-0.13,0.67,0.02
19971219,-0.68,0.45,-0.41,-0.16,-0.14,0.02
19971222,0.58,-0.26,0.05,0.37,0.24,0.02
19971223,-1.21,1.12,0.87,-0.13,0.35,0.02
19971224,-0.58,0.43,0.25,-0.21,0.19,0.02
19971226,0.33,-0.29,-0.04,-0.01,0.04,0.02
19971229,1.61,-0.83,-0.48,0.3,-0.51,0.02
19971230,1.76,-0.19,-0.48,0.05,-0.52,0.02
19971231,0.2,0.85,-0.33,-0.49,-0.55,0.02
19980102,0.22,-0.1,-0.46,0.21,-0.1,0.02
19980105,0.22,0.06,-0.29,0.04,-0.05,0.02
19980106,-1.04,0.22,0.15,-0.38,0.14,0.02
19980107,-0.38,-0.37,-0.24,-0.12,0.38,0.02
19980108,-0.82,0.18,-0.16,0.09,0.31,0.02
19980109,-2.98,0.25,0.67,0.08,0.67,0.02
19980112,0.74,-1.59,0.08,0.88,0.51,0.02
19980113,1.5,0.11,-0.67,-0.33,-0.71,0.02
19980114,0.61,0.08,0.26,0.12,0.08,0.02
19980115,-0.61,0.65,0.17,-0.19,-0.03,0.02
19980116,1.08,-0.03,-0.21,0.22,-0.22,0.02
